user_id,total_orders,avg_order_value_x,favorite_cuisine,price_sensitivity,avg_rating_given_x,dietary_preference,preferred_meal_time,location_lat,location_lon,days_since_last_order,order_count,avg_order_value_y,order_value_std,total_spent,avg_delivery_time,avg_rating_given_y,unique_restaurants,most_ordered_cuisine,cuisine_diversity,days_since_first_order,user_segment,price_preference_score,dietary_preference_encoded,favorite_cuisine_encoded
user_000139,1,186.1,Fast Food,medium,4.8,non_veg,dinner,28.5891,77.2618,0,1,101.15,,101.15,24.0,5.0,1,Street Food,1.0,40,casual,2.5,2,6
user_000140,67,156.25,Biryani,medium,5.0,non_veg,dinner,28.4702,77.1211,10,67,167.53402985074626,73.55108962503138,11224.78,36.47761194029851,4.859701492537313,49,Chinese,0.14925373134328357,175,power_user,2.5,2,1
user_000141,1,263.99,Fast Food,high,4.8,non_veg,dinner,28.4599,77.186,5,1,213.86,,213.86,48.0,4.8,1,South Indian,1.0,115,casual,3.5,2,6
user_000142,10,348.59,Cafe,low,4.9,non_veg,dinner,28.676,77.1889,10,10,455.191,115.82769889893446,4551.91,34.0,4.84,9,North Indian,0.6,178,casual,1.5,2,2
user_000143,1,232.47,Beverages,high,4.4,non_veg,lunch,28.635,77.1125,3,1,197.35,,197.35,29.0,4.7,1,Chinese,1.0,51,casual,3.5,2,0
user_000144,24,150.0,Fast Food,low,4.1,non_veg,dinner,28.4592,77.1232,1,24,198.20125,59.480924476931555,4756.83,37.958333333333336,4.054166666666666,18,Fast Food,0.2916666666666667,170,regular,1.5,2,6
user_000145,6,834.96,Healthy,medium,4.6,non_veg,lunch,28.5379,77.1309,16,6,602.9466666666667,291.2158057981515,3617.6800000000003,36.5,4.516666666666667,4,Biryani,0.5,170,casual,2.5,2,7
user_000146,6,336.27,Italian,low,4.4,veg,lunch,28.6154,77.0111,21,6,389.4483333333333,131.62420923472501,2336.69,36.333333333333336,4.383333333333334,3,Italian,0.3333333333333333,166,casual,1.5,1,8
user_000147,7,444.37,Cafe,medium,4.2,non_veg,dinner,28.533,77.0083,15,7,675.8542857142857,190.26345916974728,4730.98,38.142857142857146,4.114285714285715,6,North Indian,0.42857142857142855,149,casual,2.5,2,2
user_000148,8,150.0,Italian,high,4.5,veg,dinner,28.5941,77.0738,2,8,126.35875,38.57658410320215,1010.87,42.625,4.5375,4,Italian,0.375,176,casual,3.5,1,8
user_000149,11,901.08,Biryani,medium,4.6,non_veg,lunch,28.5676,77.1172,0,11,998.4090909090909,315.88965831297946,10982.5,32.72727272727273,4.5181818181818185,8,North Indian,0.45454545454545453,175,casual,2.5,2,1
user_000150,2,295.74,Desserts,high,4.3,non_veg,lunch,28.4537,77.1136,23,2,199.255,96.14530903793485,398.51,22.0,4.4,2,Biryani,1.0,179,casual,3.5,2,5
user_000151,2,150.0,Beverages,low,4.4,veg,lunch,28.4055,77.0484,6,2,222.28,29.924758979814687,444.56,49.5,4.45,1,South Indian,0.5,137,casual,1.5,1,0
user_000152,4,463.27,Biryani,low,4.5,non_veg,lunch,28.5646,77.1545,16,4,609.925,156.5983325794584,2439.7,39.0,4.525,4,South Indian,0.5,167,casual,1.5,2,1
user_000153,10,551.86,Continental,medium,4.5,no_preference,lunch,28.5134,77.0793,1,10,704.591,259.1060967355951,7045.91,44.6,4.529999999999999,6,Fast Food,0.5,178,casual,2.5,0,4
user_000154,4,513.75,Fast Food,medium,4.6,non_veg,dinner,28.6789,77.2135,18,4,411.17,185.03038471198903,1644.68,32.0,4.675,3,Fast Food,0.5,164,casual,2.5,2,6
user_000155,11,172.57,Continental,high,4.8,no_preference,snacks,28.575,77.247,0,11,141.7418181818182,46.72284383857255,1559.16,43.63636363636363,4.672727272727273,9,North Indian,0.5454545454545454,179,casual,3.5,0,4
user_000156,9,403.41,Cafe,medium,4.4,non_veg,dinner,28.4796,77.1622,10,9,420.0788888888889,38.40311622916962,3780.71,35.55555555555556,4.333333333333333,6,North Indian,0.5555555555555556,124,casual,2.5,2,2
user_000157,3,292.79,Cafe,low,4.5,non_veg,snacks,28.5714,77.2513,15,3,309.1033333333333,21.611148357580003,927.31,36.666666666666664,4.166666666666667,2,North Indian,0.6666666666666666,77,casual,1.5,2,2
user_000158,1,360.21,Fast Food,low,4.7,vegan,dinner,28.5883,77.2735,1,1,405.66,,405.66,52.0,4.4,1,Fast Food,1.0,88,casual,1.5,3,6
user_000159,2,150.0,Desserts,medium,4.9,non_veg,lunch,28.6419,77.0137,6,2,106.455,26.254874785456508,212.91,37.0,4.95,2,Beverages,1.0,143,casual,2.5,2,5
user_000160,36,601.63,Healthy,high,3.9,veg,breakfast,28.4857,77.1009,0,36,510.09749999999997,153.5098584153939,18363.51,36.5,3.9000000000000004,22,Chinese,0.2222222222222222,162,regular,3.5,1,7
user_000161,6,469.23,Cafe,high,4.7,non_veg,lunch,28.4739,77.1445,28,6,497.565,59.24711697627151,2985.39,35.5,4.7,4,North Indian,0.5,179,casual,3.5,2,2
user_000162,2,428.84,Healthy,low,4.6,veg,dinner,28.4846,77.1678,9,2,659.4449999999999,38.21912152313298,1318.8899999999999,34.5,4.7,1,Italian,0.5,172,casual,1.5,1,7
user_000163,6,414.65,Continental,high,4.0,no_preference,breakfast,28.6691,77.2666,5,6,430.45666666666665,67.20494227857552,2582.74,45.666666666666664,4.116666666666666,4,South Indian,0.6666666666666666,156,casual,3.5,0,4
user_000164,10,354.24,Cafe,medium,4.6,non_veg,lunch,28.6462,77.1085,14,10,359.0,222.93649065746655,3590.0,34.9,4.64,7,Fast Food,0.6,179,casual,2.5,2,2
user_000165,2,348.36,Italian,high,4.2,non_veg,dinner,28.5642,77.1666,2,2,357.75,7.749890321804586,715.5,53.5,4.15,2,Chinese,1.0,97,casual,3.5,2,8
user_000166,19,306.97,North Indian,low,4.7,no_preference,dinner,28.5505,77.293,13,19,392.4973684210526,87.52633336076033,7457.45,33.63157894736842,4.768421052631578,14,Italian,0.42105263157894735,178,casual,1.5,0,9
user_000167,8,184.07,Biryani,high,4.4,veg,dinner,28.623,77.1771,0,8,139.875,52.64197211894163,1119.0,37.25,4.5625,4,Fast Food,0.5,158,casual,3.5,1,1
user_000168,1,257.48,Healthy,medium,4.7,non_veg,dinner,28.4432,77.2934,1,1,117.26,,117.26,31.0,4.9,1,Chinese,1.0,28,casual,2.5,2,7
user_000169,12,328.83,Street Food,high,4.7,non_veg,snacks,28.6596,77.0339,3,12,247.1816666666667,81.31365543748517,2966.1800000000003,38.5,4.741666666666666,9,Italian,0.5,170,casual,3.5,2,11
user_000170,2,304.0,Continental,medium,3.9,non_veg,dinner,28.4535,77.1238,0,2,491.545,200.86782333166258,983.09,56.0,3.55,2,Beverages,1.0,155,casual,2.5,2,4
user_000171,3,368.91,Biryani,low,4.7,no_preference,lunch,28.5864,77.2216,3,3,408.76,127.824678368459,1226.28,47.0,4.733333333333333,2,Continental,0.6666666666666666,116,casual,1.5,0,1
user_000172,1,710.78,Fast Food,high,4.8,veg,lunch,28.6765,77.2908,6,1,706.14,,706.14,61.0,4.4,1,Healthy,1.0,116,casual,3.5,1,6
user_000173,9,150.0,Italian,low,4.5,no_preference,dinner,28.5771,77.1447,30,9,216.5311111111111,48.13512060970774,1948.78,37.111111111111114,4.444444444444445,6,Italian,0.4444444444444444,166,casual,1.5,0,8
user_000174,3,569.73,South Indian,high,4.9,non_veg,breakfast,28.6145,77.0234,3,3,584.53,94.83565363300873,1753.59,37.0,4.5,3,Chinese,1.0,175,casual,3.5,2,10
user_000175,10,195.23,South Indian,medium,4.5,non_veg,snacks,28.6009,77.124,7,10,214.981,124.3933496302042,2149.81,40.2,4.41,7,Continental,0.6,163,casual,2.5,2,10
user_000176,2,150.0,Italian,low,4.9,no_preference,lunch,28.478,77.0693,1,2,208.56,20.463670247538683,417.12,35.5,4.85,1,Italian,0.5,42,casual,1.5,0,8
user_000177,2,333.02,Italian,medium,4.2,non_veg,dinner,28.5488,77.1039,7,2,402.045,67.08322033116777,804.09,39.0,4.15,2,Italian,1.0,135,casual,2.5,2,8
user_000178,1,211.68,Continental,high,4.7,non_veg,snacks,28.447,77.1276,7,1,184.65,,184.65,48.0,4.3,1,Continental,1.0,108,casual,3.5,2,4
user_000179,7,266.2,Beverages,low,4.8,vegan,lunch,28.5952,77.2247,0,7,374.89428571428573,92.34298274316657,2624.26,37.714285714285715,4.6000000000000005,4,Beverages,0.5714285714285714,173,casual,1.5,3,0
user_000180,1,150.0,Italian,high,4.9,non_veg,snacks,28.4521,77.2559,8,1,127.5,,127.5,47.0,4.8,1,South Indian,1.0,74,casual,3.5,2,8
user_000181,3,173.71,Beverages,high,4.7,non_veg,dinner,28.6257,77.1119,7,3,158.85333333333332,61.71753424540983,476.56,29.333333333333332,4.8999999999999995,3,Chinese,1.0,162,casual,3.5,2,0
user_000182,2,411.49,Continental,low,4.5,no_preference,lunch,28.5251,77.0212,8,2,490.41999999999996,115.39982668964453,980.8399999999999,31.0,4.4,2,Chinese,1.0,69,casual,1.5,0,4
user_000183,7,514.55,Beverages,medium,4.6,veg,dinner,28.4391,77.1432,0,7,665.15,269.8171223872446,4656.05,32.714285714285715,4.757142857142857,6,Biryani,0.7142857142857143,173,casual,2.5,1,0
user_000184,1,238.56,South Indian,medium,4.1,veg,dinner,28.6174,77.058,7,1,366.22,,366.22,31.0,3.8,1,North Indian,1.0,143,casual,2.5,1,10
user_000185,6,461.9,Street Food,high,4.9,no_preference,dinner,28.6146,77.2235,12,6,322.84999999999997,140.13338174753363,1937.1,41.0,4.816666666666666,4,Fast Food,0.5,175,casual,3.5,0,11
user_000186,35,268.45,Healthy,medium,4.5,non_veg,lunch,28.6889,77.2447,1,35,289.554,108.4770800459439,10134.39,35.57142857142857,4.525714285714286,23,North Indian,0.2571428571428571,179,regular,2.5,2,7
user_000187,19,242.0,Italian,medium,4.6,non_veg,lunch,28.4283,77.1142,12,19,313.3257894736842,138.5251314269079,5953.19,42.473684210526315,4.663157894736842,14,Italian,0.3684210526315789,167,casual,2.5,2,8
user_000188,2,176.71,Cafe,medium,4.6,non_veg,snacks,28.5605,77.0317,7,2,198.58499999999998,142.84264086749445,397.16999999999996,28.0,4.550000000000001,2,Italian,0.5,145,casual,2.5,2,2
user_000189,8,358.71,Street Food,medium,4.6,non_veg,dinner,28.4357,77.1876,4,8,366.99,138.29419014756704,2935.92,39.375,4.6625,7,North Indian,0.625,166,casual,2.5,2,11
user_000190,6,150.14,Continental,medium,4.5,veg,dinner,28.579,77.0305,7,6,181.85833333333335,22.62686670015684,1091.15,47.5,4.3500000000000005,5,North Indian,0.6666666666666666,145,casual,2.5,1,4
user_000191,26,150.0,Fast Food,high,4.7,no_preference,lunch,28.5448,77.2867,25,26,138.49,38.806054579150405,3600.7400000000002,39.69230769230769,4.642307692307693,16,North Indian,0.2692307692307692,179,regular,3.5,0,6
user_000192,1,209.48,Chinese,high,4.9,veg,lunch,28.507,77.1683,0,1,212.9,,212.9,42.0,5.0,1,North Indian,1.0,48,casual,3.5,1,3
user_000193,17,513.7,Desserts,medium,4.8,veg,lunch,28.4616,77.2075,6,17,577.6623529411764,215.57532939582316,9820.26,48.23529411764706,4.688235294117647,9,Healthy,0.47058823529411764,179,casual,2.5,1,5
user_000194,3,281.97,Street Food,medium,4.4,no_preference,dinner,28.527,77.0583,3,3,265.74333333333334,129.50343869308387,797.23,36.333333333333336,4.3999999999999995,3,Italian,0.6666666666666666,163,casual,2.5,0,11
user_000195,1,179.21,Cafe,low,4.3,veg,snacks,28.4979,77.0553,12,1,151.77,,151.77,16.0,4.7,1,Chinese,1.0,52,casual,1.5,1,2
user_000196,1,395.41,Chinese,medium,3.9,veg,dinner,28.5757,77.023,11,1,907.39,,907.39,37.0,3.7,1,Fast Food,1.0,7,casual,2.5,1,3
user_000197,1,386.98,Desserts,medium,4.5,non_veg,lunch,28.6777,77.1143,5,1,448.73,,448.73,60.0,4.8,1,South Indian,1.0,23,casual,2.5,2,5
user_000198,2,210.52,Desserts,high,4.7,non_veg,dinner,28.5496,77.105,8,2,180.20499999999998,14.488617946512335,360.40999999999997,61.5,4.699999999999999,1,Chinese,0.5,140,casual,3.5,2,5
user_000199,1,404.0,Desserts,low,4.5,non_veg,lunch,28.5722,77.1216,2,1,378.45,,378.45,47.0,4.0,1,North Indian,1.0,12,casual,1.5,2,5
user_000200,5,357.28,Continental,medium,4.2,no_preference,lunch,28.4856,77.2322,15,5,260.54,134.61233283024256,1302.7,36.2,4.220000000000001,3,Italian,0.6,169,casual,2.5,0,4
user_000201,9,414.78,Fast Food,medium,4.8,no_preference,dinner,28.4661,77.254,0,9,617.75,210.77180047387745,5559.75,36.888888888888886,4.811111111111111,7,Continental,0.4444444444444444,175,casual,2.5,0,6
user_000202,3,457.11,North Indian,low,4.7,non_veg,dinner,28.6557,77.1833,1,3,452.9666666666667,44.79266718262417,1358.9,31.333333333333332,4.533333333333333,3,North Indian,0.6666666666666666,154,casual,1.5,2,9
user_000203,27,262.45,North Indian,low,4.9,non_veg,breakfast,28.6923,77.0136,0,27,344.8192592592593,82.58235721089052,9310.12,36.666666666666664,4.844444444444445,20,North Indian,0.2962962962962963,178,regular,1.5,2,9
user_000204,2,312.23,North Indian,low,4.8,veg,dinner,28.519,77.202,0,2,665.085,39.91617779798052,1330.17,36.5,4.9,2,Healthy,1.0,106,casual,1.5,1,9
user_000205,3,150.0,Biryani,medium,4.7,veg,dinner,28.6281,77.1902,7,3,231.42,52.44679875836083,694.26,33.0,4.6,3,Desserts,1.0,157,casual,2.5,1,1
user_000206,2,833.35,Street Food,low,4.8,non_veg,dinner,28.5993,77.0373,3,2,870.015,192.6371003986512,1740.03,31.5,5.0,2,Biryani,1.0,62,casual,1.5,2,11
user_000207,9,449.22,South Indian,high,4.5,vegan,dinner,28.6621,77.018,11,9,375.3744444444444,139.33392687273897,3378.37,39.666666666666664,4.677777777777778,5,North Indian,0.4444444444444444,165,casual,3.5,3,10
user_000208,10,212.27,Fast Food,low,4.4,non_veg,dinner,28.4022,77.1914,5,10,326.537,100.40125066175442,3265.37,44.2,4.41,7,Italian,0.5,163,casual,1.5,2,6
user_000209,8,348.9,Beverages,low,4.4,veg,breakfast,28.4012,77.1827,1,8,498.8975,91.1427562751345,3991.18,33.5,4.3375,6,North Indian,0.375,176,casual,1.5,1,0
user_000210,3,150.0,Chinese,medium,4.2,non_veg,lunch,28.64,77.0947,7,3,170.0666666666667,18.007468820834685,510.20000000000005,32.333333333333336,4.066666666666666,3,Chinese,1.0,148,casual,2.5,2,3
user_000211,1,489.23,Continental,low,4.8,veg,dinner,28.5773,77.0052,3,1,897.04,,897.04,29.0,4.8,1,South Indian,1.0,159,casual,1.5,1,4
user_000212,3,184.42,Continental,high,4.9,no_preference,dinner,28.5278,77.0544,6,3,160.96333333333334,49.31130735777884,482.89000000000004,43.0,4.833333333333333,3,Biryani,1.0,52,casual,3.5,0,4
user_000213,26,637.69,Healthy,medium,4.0,veg,dinner,28.5741,77.2093,7,26,674.7226923076923,241.21252678180198,17542.79,40.73076923076923,3.9692307692307693,20,North Indian,0.34615384615384615,179,regular,2.5,1,7
user_000214,15,229.43,Fast Food,low,4.8,non_veg,dinner,28.5015,77.1282,7,15,259.44266666666664,46.76777163613339,3891.64,38.8,4.866666666666666,10,Street Food,0.4666666666666667,161,casual,1.5,2,6
user_000215,6,221.79,Desserts,high,4.5,veg,lunch,28.6374,77.2743,25,6,154.49833333333333,56.28331241732906,926.99,36.0,4.383333333333334,4,North Indian,0.5,178,casual,3.5,1,5
user_000216,2,324.2,Chinese,medium,4.2,non_veg,dinner,28.6004,77.2878,0,2,334.425,37.031182130739495,668.85,46.5,4.25,1,Fast Food,0.5,66,casual,2.5,2,3
user_000217,4,972.27,Italian,medium,4.7,veg,lunch,28.4532,77.1291,8,4,1171.92,536.9430530326284,4687.68,45.0,4.825,3,Italian,0.5,101,casual,2.5,1,8
user_000218,2,391.08,Chinese,low,4.4,veg,dinner,28.499,77.0014,8,2,429.72,1.7253405460951543,859.44,34.5,4.15,2,Chinese,0.5,162,casual,1.5,1,3
user_000219,18,609.44,North Indian,high,4.5,vegan,lunch,28.4928,77.0433,3,18,453.73055555555555,171.5792464987679,8167.15,37.888888888888886,4.416666666666667,11,North Indian,0.2777777777777778,177,casual,3.5,3,9
user_000220,1,515.78,Street Food,high,4.6,veg,lunch,28.6604,77.2752,6,1,557.06,,557.06,45.0,4.4,1,Street Food,1.0,48,casual,3.5,1,11
user_000221,13,352.91,Cafe,high,4.4,no_preference,breakfast,28.4712,77.0492,9,13,316.2007692307692,95.16672137723516,4110.61,37.0,4.361538461538462,9,Biryani,0.6153846153846154,169,casual,3.5,0,2
user_000222,2,383.96,Healthy,high,4.9,veg,dinner,28.4138,77.1411,23,2,337.995,16.949349545041564,675.99,28.0,5.0,1,Italian,0.5,164,casual,3.5,1,7
user_000223,21,201.32,Continental,medium,5.0,veg,dinner,28.541,77.0885,6,21,219.47619047619048,98.58091075234547,4609.0,36.95238095238095,4.923809523809524,14,Chinese,0.38095238095238093,179,regular,2.5,1,4
user_000224,7,150.0,Beverages,low,4.7,non_veg,lunch,28.6108,77.1877,17,7,201.19142857142856,62.663616085830704,1408.34,34.42857142857143,4.485714285714286,6,Continental,0.7142857142857143,121,casual,1.5,2,0
user_000225,1,965.14,Cafe,medium,4.7,non_veg,dinner,28.4113,77.2463,0,1,408.3,,408.3,55.0,4.5,1,South Indian,1.0,160,casual,2.5,2,2
user_000226,3,431.53,Desserts,medium,4.6,veg,lunch,28.6185,77.1596,7,3,445.23333333333335,385.46813672900817,1335.7,33.333333333333336,4.766666666666667,3,Fast Food,1.0,126,casual,2.5,1,5
user_000227,10,462.51,Continental,medium,5.0,no_preference,lunch,28.4456,77.0093,0,10,551.259,168.66319083704462,5512.59,41.9,4.87,6,North Indian,0.5,123,casual,2.5,0,4
user_000228,2,306.8,Continental,medium,4.2,veg,breakfast,28.4015,77.016,4,2,212.845,126.32462645897672,425.69,39.5,4.45,2,North Indian,1.0,107,casual,2.5,1,4
user_000229,4,376.31,Street Food,low,4.5,veg,dinner,28.6305,77.219,5,4,622.0075,171.25062070447123,2488.03,39.0,4.525,3,North Indian,0.75,110,casual,1.5,1,11
user_000230,2,220.37,Chinese,medium,4.9,non_veg,snacks,28.4337,77.1044,15,2,295.795,78.79290862761698,591.59,26.0,4.8,2,Chinese,1.0,108,casual,2.5,2,3
user_000231,37,258.62,Biryani,medium,4.2,non_veg,dinner,28.461,77.2644,13,37,315.13675675675677,134.83636898218634,11660.06,34.08108108108108,4.14054054054054,25,Biryani,0.21621621621621623,178,regular,2.5,2,1
user_000232,45,229.83,Healthy,medium,4.7,veg,breakfast,28.462,77.2302,0,45,300.0011111111111,106.98057067061337,13500.05,37.577777777777776,4.688888888888889,34,South Indian,0.24444444444444444,177,regular,2.5,1,7
user_000233,25,412.08,Fast Food,high,4.2,non_veg,lunch,28.6992,77.0985,15,25,304.10400000000004,89.17440126889927,7602.6,35.24,4.148,16,Fast Food,0.32,175,regular,3.5,2,6
user_000234,3,360.83,Cafe,medium,4.1,non_veg,lunch,28.4995,77.0772,7,3,433.3333333333333,271.8764050691662,1300.0,38.0,4.233333333333333,3,South Indian,0.6666666666666666,149,casual,2.5,2,2
user_000235,2,542.58,Beverages,medium,4.7,non_veg,lunch,28.4519,77.0896,1,2,245.075,22.53549311641527,490.15,26.5,4.5,1,Chinese,0.5,97,casual,2.5,2,0
user_000236,1,875.09,South Indian,low,4.9,veg,lunch,28.6178,77.1193,12,1,1908.09,,1908.09,50.0,4.5,1,Biryani,1.0,164,casual,1.5,1,10
user_000237,28,281.33,Continental,medium,4.4,non_veg,lunch,28.5909,77.0987,2,28,256.9642857142857,99.43634350971483,7195.0,32.107142857142854,4.4071428571428575,19,Continental,0.35714285714285715,178,regular,2.5,2,4
user_000238,13,289.29,Fast Food,medium,4.7,no_preference,breakfast,28.4447,77.0887,16,13,282.35923076923075,65.56374486730942,3670.67,29.153846153846153,4.676923076923076,7,South Indian,0.3076923076923077,176,casual,2.5,0,6
user_000239,14,244.15,Fast Food,medium,4.6,non_veg,dinner,28.4204,77.1583,3,14,258.38642857142855,69.86035891549798,3617.41,39.92857142857143,4.478571428571429,10,Italian,0.5714285714285714,149,casual,2.5,2,6
user_000240,3,297.02,Chinese,medium,4.1,non_veg,dinner,28.5439,77.0198,6,3,319.31,140.59144746391937,957.9300000000001,45.333333333333336,4.133333333333333,2,Fast Food,0.6666666666666666,162,casual,2.5,2,3
user_000241,1,810.26,Chinese,high,4.2,vegan,breakfast,28.4816,77.0082,19,1,784.1,,784.1,19.0,4.1,1,Chinese,1.0,8,casual,3.5,3,3
user_000242,1,385.29,South Indian,high,4.2,no_preference,dinner,28.5012,77.1919,0,1,428.61,,428.61,43.0,4.6,1,South Indian,1.0,19,casual,3.5,0,10
user_000243,4,276.72,Fast Food,low,4.8,no_preference,dinner,28.4546,77.2255,14,4,287.955,32.71671387328909,1151.82,38.75,4.975,4,Chinese,0.75,160,casual,1.5,0,6
user_000244,2,424.88,Continental,low,4.3,no_preference,snacks,28.5342,77.0948,3,2,713.0600000000001,338.9021380870885,1426.1200000000001,36.5,4.0,2,Chinese,1.0,113,casual,1.5,0,4
user_000245,2,515.62,Desserts,low,4.5,vegan,dinner,28.5376,77.1246,37,2,762.86,140.4738331505196,1525.72,25.0,4.7,1,Biryani,0.5,63,casual,1.5,3,5
user_000246,6,309.05,Continental,high,4.6,non_veg,snacks,28.5177,77.1758,26,6,296.8483333333333,40.72819486138155,1781.09,42.0,4.583333333333333,4,South Indian,0.5,170,casual,3.5,2,4
user_000247,15,741.1,Fast Food,medium,4.4,non_veg,breakfast,28.6769,77.1165,20,15,891.6260000000001,307.7432317185407,13374.390000000001,37.0,4.406666666666666,12,North Indian,0.5333333333333333,179,casual,2.5,2,6
user_000248,1,323.82,Fast Food,medium,4.8,non_veg,dinner,28.6935,77.1052,5,1,550.62,,550.62,19.0,4.7,1,Street Food,1.0,47,casual,2.5,2,6
user_000249,1,725.05,Continental,high,4.8,non_veg,lunch,28.5778,77.201,18,1,616.75,,616.75,42.0,5.0,1,South Indian,1.0,83,casual,3.5,2,4
user_000250,1,490.71,Street Food,low,4.7,non_veg,dinner,28.5915,77.2311,26,1,732.0,,732.0,26.0,4.2,1,South Indian,1.0,40,casual,1.5,2,11
user_000251,1,205.65,Italian,low,4.5,veg,dinner,28.4512,77.2972,22,1,324.15,,324.15,43.0,4.8,1,Italian,1.0,22,casual,1.5,1,8
user_000252,9,221.95,Fast Food,low,4.5,no_preference,dinner,28.6072,77.1012,17,9,237.12888888888887,53.102604089734726,2134.16,40.77777777777778,4.577777777777778,5,Fast Food,0.4444444444444444,176,casual,1.5,0,6
user_000253,4,216.18,Continental,medium,4.7,veg,lunch,28.4895,77.2086,7,4,342.32,72.34967403750576,1369.28,26.75,4.8,3,South Indian,0.5,118,casual,2.5,1,4
user_000254,42,596.79,Chinese,low,4.2,vegan,snacks,28.5757,77.0929,2,42,800.547619047619,250.69316223087287,33623.0,30.38095238095238,4.252380952380952,32,Street Food,0.21428571428571427,179,regular,1.5,3,3
user_000255,10,619.5,North Indian,high,4.2,vegan,breakfast,28.4522,77.2932,2,10,545.5600000000001,75.95246027761196,5455.6,35.3,4.32,7,North Indian,0.5,174,casual,3.5,3,9
user_000256,39,498.07,Street Food,high,4.7,non_veg,lunch,28.4434,77.2434,24,39,430.99205128205125,127.71086423264833,16808.69,34.53846153846154,4.666666666666667,28,North Indian,0.23076923076923078,178,regular,3.5,2,11
user_000257,1,317.27,Healthy,medium,4.8,vegan,lunch,28.5467,77.0236,0,1,264.57,,264.57,31.0,4.8,1,Chinese,1.0,101,casual,2.5,3,7
user_000258,1,551.22,Biryani,medium,4.6,veg,lunch,28.571,77.2793,2,1,518.71,,518.71,19.0,4.8,1,Chinese,1.0,27,casual,2.5,1,1
user_000259,5,252.31,North Indian,medium,4.8,non_veg,lunch,28.4291,77.2621,10,5,282.38,28.044673291019087,1411.9,41.6,4.76,4,North Indian,0.4,154,casual,2.5,2,9
user_000260,5,550.77,Desserts,low,4.8,non_veg,breakfast,28.4285,77.1745,10,5,625.706,204.9545302744001,3128.53,36.8,4.720000000000001,5,Biryani,1.0,85,casual,1.5,2,5
user_000261,3,379.08,South Indian,low,4.8,veg,dinner,28.5209,77.0752,18,3,618.2833333333333,68.11911210030073,1854.85,46.333333333333336,4.6000000000000005,2,Beverages,0.6666666666666666,77,casual,1.5,1,10
